phi,sigma,total_time,max_ac225_yield,time_to_peak
13624900446775.244,1e-24,108.96972846750296,2.8564741038421834e+17,108.96972846750296
10847697402293.07,1e-24,232.10715908508007,8.521898963805624e+17,232.10715908508007
185814897405638.7,1e-24,178.2133065656648,9.350066620709462e+18,178.2133065656648
69304836454093.92,1e-24,480.0125436938422,1.6123258209135983e+19,480.0125436938422
319099587770671.75,1e-24,275.0197521030261,3.296584961744831e+19,275.0197521030261
37075050412023.63,1e-24,449.5284313987677,7.904315998333911e+18,449.5284313987677
29525294199820.402,1e-24,169.41793795317176,1.3611658369386683e+18,169.41793795317176
657854165317793.9,1e-24,269.47560708968547,6.57921591992938e+19,269.47560708968547
305236102035640.1,1e-24,299.4649491402454,3.6034238156045226e+19,299.4649491402454
202711514340174.28,1e-24,156.69781284226454,8.154242267622256e+18,156.69781284226454
30390939308603.566,1e-24,168.021250112646,1.3810617274955005e+18,168.021250112646
20458939975442.074,1e-24,438.41403899249565,4.216169394271512e+18,438.41403899249565
36854783684958.37,1e-24,285.1298032630485,4.0308494560193695e+18,285.1298032630485
383662056427703.0,1e-24,394.07381359409965,6.813778724178724e+19,394.07381359409965
75296106049060.62,1e-24,243.36608120749557,6.391967799402658e+18,243.36608120749557
975895910004273.1,1e-24,340.5527637197218,1.4005931391807073e+20,340.5527637197218
425869841671042.2,1e-24,452.25144491742367,9.151357784512725e+19,452.25144491742367
375992924571796.56,1e-24,100.73787902724811,6.824512716156814e+18,100.73787902724811
133150090965104.69,1e-24,59.92813708412699,9.125407493260936e+17,59.92813708412699
202229381275239.8,1e-24,478.1212198120274,4.679973824002602e+19,478.1212198120274
106038635007636.73,1e-24,222.15652150520592,7.74839998712011e+18,222.15652150520592
11794662082208.434,1e-24,480.289515941318,2.746126660155556e+18,480.289515941318
16069611163375.021,1e-24,30.128755719375,2.919633001387434e+16,30.128755719375
31055120805813.332,1e-24,42.109912620007385,1.081233000943694e+17,42.109912620007385
81327174628711.73,1e-24,262.88302261598506,7.819882792083702e+18,262.88302261598506
42183236521566.984,1e-24,34.97063646169417,1.0245489282133818e+17,34.97063646169417
16718631924318.592,1e-24,198.40714521506476,1.0107006478290509e+18,198.40714521506476
13214687628687.508,1e-24,352.1129655488576,1.993854559638202e+18,352.1129655488576
25944247758760.69,1e-24,158.01506870398288,1.0591106855875948e+18,158.01506870398288
61411761463196.27,1e-24,214.13872020388246,4.221080581638651e+18,214.13872020388246
10076771609070.266,1e-24,64.91448178936179,8.039086843145659e+16,64.91448178936179
531531647344312.25,1e-24,10.604200630834985,1.234488995545481e+17,10.604200630834985
103832834925859.83,1e-24,249.85598318853198,9.199304317091613e+18,249.85598318853198
46364792663359.13,1e-24,221.35023987176032,3.3676176407748634e+18,221.35023987176032
364051039158698.8,1e-24,422.18981604532866,7.121969655884369e+19,422.18981604532866
33166304740673.07,1e-24,168.0203160741876,1.507167760742909e+18,168.0203160741876
30546798917410.562,1e-24,245.1330662700219,2.623899046937532e+18,245.1330662700219
232550198909749.53,1e-24,121.84390897707607,5.9730317317894e+18,121.84390897707607
45863953041694.41,1e-24,465.8884626186837,1.0257579504805171e+19,465.8884626186837
12506580409509.104,1e-24,235.77710656738745,1.0081517457668244e+18,235.77710656738745
264920815461791.75,1e-24,83.7224656631623,3.412005021996787e+18,83.7224656631623
12437928044288.531,1e-24,77.72063210288007,1.3937274527925466e+17,77.72063210288007
688091807411458.9,1e-24,14.537293092350474,2.9844199977204166e+17,14.537293092350474
23803671577979.594,1e-24,25.32892132180583,3.080253254905775e+16,25.32892132180583
16644047062350.45,1e-24,313.87315044786516,2.1125611075659123e+18,313.87315044786516
30428308972316.477,1e-24,288.91390471103165,3.3974504253449134e+18,288.91390471103165
151492371965095.22,1e-24,426.22331321399173,3.003246908247665e+19,426.22331321399173
10220750477005.463,1e-24,428.15103507775973,2.0390195377141071e+18,428.15103507775973
173076527362398.47,1e-24,89.74430819142923,2.537003111273561e+18,89.74430819142923
351459086803884.25,1e-24,429.190855477387,7.03352638738012e+19,429.190855477387
32249795681493.914,1e-24,460.20890364231366,7.095873724657159e+18,460.20890364231366
81080209204700.95,1e-24,305.6779826233275,9.88129261093638e+18,305.6779826233275
931749283016534.6,1e-24,187.15267853320768,5.098626909300718e+19,187.15267853320768
422978888502147.56,1e-24,166.0155677359452,1.8822388317102625e+19,166.0155677359452
396667888569126.4,1e-24,304.3596202426948,4.801483163985961e+19,304.3596202426948
27083911776488.977,1e-24,212.87278595672583,1.843243018780599e+18,212.87278595672583
43178869617920.06,1e-24,48.2731126093783,1.9562135630151894e+17,48.2731126093783
11472803101443.75,1e-24,179.77454114951865,5.860655758331402e+17,179.77454114951865
10916119860441.924,1e-24,91.08900121506977,1.6449489920480496e+17,91.08900121506977
282076328161104.2,1e-24,356.9647054849581,4.342170285111253e+19,356.9647054849581
300027299444107.4,1e-24,165.4050538536896,1.3266016126131634e+19,165.4050538536896
602613579843779.1,1e-24,300.9769685339393,7.168898060434334e+19,300.9769685339393
17867043036361.348,1e-24,80.42214411321173,2.1345111162963834e+17,80.42214411321173
243327309365426.16,1e-24,94.74252885661825,3.94375995009956e+18,94.74252885661825
103415444544577.36,1e-24,495.96949320506826,2.5104186348835824e+19,495.96949320506826
10186270608607.084,1e-24,18.12410292980289,6827645493701965.0,18.12410292980289
968655087684665.2,1e-24,296.4730287257411,1.1255577466388524e+20,296.4730287257411
17939897238641.953,1e-24,449.6780778795059,3.8265106255117757e+18,449.6780778795059
576448615250233.0,1e-24,272.73820242457384,5.876554776447685e+19,272.73820242457384
175220154816680.9,1e-24,143.86172383542942,6.061203544729501e+18,143.86172383542942
12619419940312.754,1e-24,301.33812835652355,1.504398554375662e+18,301.33812835652355
38860679160105.85,1e-24,335.1743128635724,5.44830428938457e+18,335.1743128635724
470424956784513.94,1e-24,18.89866651803839,3.4241225407335296e+17,18.89866651803839
155391603906647.94,1e-24,123.3274644465576,4.079531397276528e+18,123.3274644465576
559470247513546.9,1e-24,134.29560821529594,1.7118258330070036e+19,134.29560821529594
166548323919530.72,1e-24,281.2350116439096,1.7825037177529924e+19,281.2350116439096
61991622054060.79,1e-24,342.0341741638991,8.958587927932307e+18,342.0341741638991
282838984590663.2,1e-24,287.79951970649955,3.1386690597366325e+19,287.79951970649955
328733886574164.25,1e-24,491.8743672365394,7.893620939155913e+19,491.8743672365394
68951667874031.53,1e-24,262.1456954239101,6.600211587356871e+18,262.1456954239101
10591067986498.137,1e-24,400.0539925920854,1.921943869385318e+18,400.0539925920854
109764052812589.48,1e-24,209.90110087667694,7.296177857011679e+18,209.90110087667694
15422114606550.342,1e-24,445.93164662094466,3.252487107642188e+18,445.93164662094466
61661556047978.52,1e-24,344.464983122518,9.005374232228162e+18,344.464983122518
19895200156223.715,1e-24,481.1593184751059,4.643127547017882e+18,481.1593184751059
22744873389153.57,1e-24,107.77557652075028,4.6733309702684454e+17,107.77557652075028
522354957869732.44,1e-24,457.1655446295463,1.13880515348328e+20,457.1655446295463
26564082175238.2,1e-24,240.20243520566567,2.2074736790547965e+18,240.20243520566567
293082447160576.4,1e-24,440.3992095672928,6.076087104431284e+19,440.3992095672928
57293504804492.445,1e-24,263.3395485562203,5.524330744549321e+18,263.3395485562203
304391710445541.5,1e-24,368.25662855986974,4.904084334906951e+19,368.25662855986974
368061388417131.8,1e-24,289.2675711343479,4.116891630490903e+19,289.2675711343479
16189379127252.695,1e-24,452.9469125302396,3.487001414531499e+18,452.9469125302396
538449624759903.6,1e-24,401.0677435509832,9.803247031567224e+19,401.0677435509832
15838897718930.816,1e-24,110.1547098699003,3.3869209601187725e+17,110.1547098699003
307044081331231.56,1e-24,21.338646345153755,2.838095927623084e+17,21.338646345153755
908760135054640.1,1e-24,194.80089337428356,5.324241960498784e+19,194.80089337428356
274552288062477.97,1e-24,444.90983335914126,5.771322492575714e+19,444.90983335914126
61554495515941.08,1e-24,166.37491941383635,2.749695729218282e+18,166.37491941383635
164999359286510.9,1e-24,294.68479313654484,1.8999194827616395e+19,294.68479313654484
65808191393602.04,1e-24,304.86963037517717,7.987465262864037e+18,304.86963037517717
742613327493024.2,1e-24,239.14372574703228,6.1253465624465736e+19,239.14372574703228
24744823561585.207,1e-24,194.83093161267192,1.4504529688807258e+18,194.83093161267192
61406446366323.61,1e-24,74.24325958284773,6.313676977054116e+17,74.24325958284773
21171079408509.812,1e-24,345.43541596290186,3.104956340754354e+18,345.43541596290186
47748035536475.914,1e-24,477.90021200934575,1.104427586156385e+19,477.90021200934575
30703896308403.79,1e-24,58.473007501362936,2.0080047980385946e+17,58.473007501362936
321372806926088.44,1e-24,441.70766543975634,6.68941598705542e+19,441.70766543975634
35993718329503.625,1e-24,109.0231698062842,7.552863335452765e+17,109.0231698062842
23525142877102.4,1e-24,265.786027669591,2.3021376537421455e+18,265.786027669591
86463593753881.34,1e-24,137.12552152872178,2.7462405780232013e+18,137.12552152872178
12312499729909.266,1e-24,245.93075675987754,1.0632217132806572e+18,245.93075675987754
829210313834414.8,1e-24,329.73440836880496,1.1338938546943243e+20,329.73440836880496
97951956095844.67,1e-24,64.2391162745119,7.660877439507341e+17,64.2391162745119
31979567143671.65,1e-24,154.43923529152593,1.2540393401241388e+18,154.43923529152593
338537751369844.5,1e-24,439.58829065966347,7.000660620686633e+19,439.58829065966347
635746103611459.1,1e-24,492.4386180428695,1.5284996846294725e+20,492.4386180428695
922005191039151.1,1e-24,476.9695750563109,2.125889836599866e+20,476.9695750563109
13920161726638.467,1e-24,77.51883260462455,1.5522261875567763e+17,77.51883260462455
40638068023680.26,1e-24,280.92014449158614,4.341877155566873e+18,280.92014449158614
15629884812438.693,1e-24,424.4405093230498,3.0809046878793795e+18,424.4405093230498
171203389313703.12,1e-24,275.75855712808044,1.7763090968785973e+19,275.75855712808044
21410294778543.41,1e-24,134.09518245609672,6.534074568965395e+17,134.09518245609672
20923004572525.586,1e-24,427.4472473194513,4.1646222414107653e+18,427.4472473194513
147385826139807.47,1e-24,370.2134194846204,2.3931115518833746e+19,370.2134194846204
39090004985348.61,1e-24,191.9137921732558,2.2332481156787843e+18,191.9137921732558
64522313184334.625,1e-24,382.4073361545771,1.0979251953156153e+19,382.4073361545771
350514489414692.9,1e-24,111.33862848187553,7.642601306493596e+18,111.33862848187553
763972478027658.4,1e-24,69.12111534740633,6.863807031166513e+18,69.12111534740633
619789429167644.5,1e-24,59.19386636840655,4.148967459361139e+18,59.19386636840655
33812682172377.004,1e-24,424.7744826732989,6.672204071579851e+18,424.7744826732989
22855153618107.684,1e-24,212.6482863418852,1.5527060275914826e+18,212.6482863418852
79381371827745.61,1e-24,130.17689678137273,2.2971274924853407e+18,130.17689678137273
263323975195084.94,1e-24,427.1539782070799,5.23561142506807e+19,427.1539782070799
561242150079477.8,1e-24,176.26785141091486,2.7709190938318565e+19,176.26785141091486
115265884862457.95,1e-24,131.71913789416925,3.406781285674452e+18,131.71913789416925
30874007342063.867,1e-24,89.01449079744282,4.457509410639234e+17,89.01449079744282
758643989888940.9,1e-24,445.11452601673415,1.595237846507267e+20,445.11452601673415
358688478343089.7,1e-24,263.6541454309872,3.464777469538819e+19,263.6541454309872
95766988558314.03,1e-24,269.575376429424,9.58526261115609e+18,269.575376429424
118341215905435.73,1e-24,222.93591150186828,8.697714426895898e+18,222.93591150186828
18344659950714.133,1e-24,71.57528790558263,1.7604915435791155e+17,71.57528790558263
802600510605776.4,1e-24,246.19507219731176,6.941018848895347e+19,246.19507219731176
806141074354035.4,1e-24,90.15267007795389,1.1915864114914626e+19,90.15267007795389
128479282938188.8,1e-24,111.78145414225422,2.8218022886975053e+18,111.78145414225422
32089962697246.44,1e-24,24.726743592977606,3.96125155436839e+16,24.726743592977606
17294444679442.18,1e-24,459.2557197383059,3.794776081151121e+18,459.2557197383059
43960840068004.35,1e-24,307.98331383814985,5.419937003438283e+18,307.98331383814985
85119343225197.48,1e-24,206.22111017018636,5.492413832499033e+18,206.22111017018636
115816965718480.66,1e-24,101.74708286151734,2.1411371749807135e+18,101.74708286151734
948872362008822.2,1e-24,410.97085566489284,1.7873859245900513e+20,410.97085566489284
304249074252050.9,1e-24,239.6920555368367,2.5193167642103353e+19,239.6920555368367
20218747295312.395,1e-24,461.12627055404823,4.4605834707943404e+18,461.12627055404823
48169721430812.86,1e-24,34.552277951497544,1.1428902752530829e+17,34.552277951497544
48395764376702.15,1e-24,399.28394494298334,8.758219070240326e+18,399.28394494298334
175961432933857.16,1e-24,377.9109065249812,2.943463415335409e+19,377.9109065249812
386607938730053.1,1e-24,113.85775942946587,8.780387881705014e+18,113.85775942946587
703990230252547.8,1e-24,224.61490543098256,5.237931466554188e+19,224.61490543098256
189682514655201.66,1e-24,11.131298567503581,4.8501355679871816e+16,11.131298567503581
969922416759973.2,1e-24,147.639229122436,3.512336438005253e+19,147.639229122436
13308411259836.656,1e-24,234.54840035289183,1.0636308801836659e+18,234.54840035289183
18115908328401.535,1e-24,84.64008797721209,2.3812288947198413e+17,84.64008797721209
183893181309933.97,1e-24,202.5344218694143,1.1510321072243382e+19,202.5344218694143
697758121795498.0,1e-24,166.38668235795433,3.1169100537098416e+19,166.38668235795433
283374167178222.44,1e-24,235.93872077590473,2.28664574944904e+19,235.93872077590473
208882762407759.53,1e-24,303.8507247908353,2.522105203311864e+19,303.8507247908353
88220181211123.48,1e-24,475.5299363659742,2.027203147417999e+19,475.5299363659742
48464896042491.195,1e-24,96.84539561214356,8.180517419222881e+17,96.84539561214356
227084829395979.5,1e-24,424.5437050408753,4.477146080981523e+19,424.5437050408753
12036701204951.945,1e-24,230.32001732711348,9.336416259081164e+17,230.32001732711348
609502342911644.4,1e-24,377.3131232722051,1.0170105927769899e+20,377.3131232722051
962975932469063.9,1e-24,270.39276768264943,9.681869715450556e+19,270.39276768264943
208925493943030.3,1e-24,158.2153377575848,8.547523104116332e+18,158.2153377575848
785364378672189.9,1e-24,189.5043893927028,4.3904248192815825e+19,189.5043893927028
299931048255656.6,1e-24,207.53870001835014,1.9560596435933274e+19,207.53870001835014
132934547050027.9,1e-24,362.69344216055765,2.0948511911919874e+19,362.69344216055765
104200140248215.28,1e-24,454.47230018565915,2.2543861300731142e+19,454.47230018565915
68960749957808.82,1e-24,327.0651810902293,9.318150032480455e+18,327.0651810902293
48386573278217.48,1e-24,209.9967674331964,3.218839424386898e+18,209.9967674331964
75875264226981.19,1e-24,71.64543897301976,7.294990381073166e+17,71.64543897301976
15256234590990.678,1e-24,337.0700623419114,2.1571231432710185e+18,337.0700623419114
204661181370350.88,1e-24,334.8257599629467,2.864675080553516e+19,334.8257599629467
10952995032022.207,1e-24,170.00795290917216,5.080109301150574e+17,170.00795290917216
24866788154191.24,1e-24,391.29419704656607,4.3728982189685156e+18,391.29419704656607
526333245473009.75,1e-24,130.8733848408122,1.5376433558094993e+19,130.8733848408122
216619883382747.06,1e-24,73.38777369455448,2.1791368332359826e+18,73.38777369455448
35506269996098.86,1e-24,77.94070315437557,3.9997985941282886e+17,77.94070315437557
36901288695919.33,1e-24,340.62090820114616,5.299932395366725e+18,340.62090820114616
661688855917011.2,1e-24,109.23597988285113,1.3933160495273712e+19,109.23597988285113
121383056725609.38,1e-24,353.68163960928183,1.8434094438156837e+19,353.68163960928183
805090935523532.1,1e-24,308.9296366147152,9.969712930878438e+19,308.9296366147152
32375304520052.76,1e-24,316.48429688782875,4.16157887349104e+18,316.48429688782875
43750429750604.35,1e-24,488.3029114389368,1.0408600010397407e+19,488.3029114389368
63001700286413.414,1e-24,345.859583172897,9.256528982796308e+18,345.859583172897
11128974945517.88,1e-24,206.03010860603013,7.170041330976109e+17,206.03010860603013
562620078057050.75,1e-24,309.01144777229047,6.97065653225395e+19,309.01144777229047
77247738302081.06,1e-24,468.6093747235057,1.74103143390116e+19,468.6093747235057
510468270206289.2,1e-24,167.88568017323973,2.316238085974809e+19,167.88568017323973
122771285741281.69,1e-24,250.01388548530673,1.0888263896253594e+19,250.01388548530673
183825180139003.4,1e-24,173.71452080979023,8.850393993336411e+18,173.71452080979023
30790022164309.625,1e-24,457.20919927521265,6.715668108700647e+18,457.20919927521265
704285908455772.8,1e-24,423.22821402336973,1.3822121297336733e+20,423.22821402336973
904500604673925.6,1e-24,375.04584763204736,1.495926657146162e+20,375.04584763204736
338325285616568.56,1e-24,383.66914506169394,5.783464873141351e+19,383.66914506169394
91456644205576.62,1e-24,233.66157531199312,7.263871828499738e+18,233.66157531199312
30231002715953.21,1e-24,325.9614052360523,4.0641310830934523e+18,325.9614052360523
37900092699350.195,1e-24,136.32612075415366,1.1912817266996416e+18,136.32612075415366
148567134925382.7,1e-24,210.89137023027115,9.953595091618329e+18,210.89137023027115
27397643959614.145,1e-24,409.86744820888725,5.144235352435685e+18,409.86744820888725
526186666092817.3,1e-24,92.17276464211267,8.104508188972583e+18,92.17276464211267
10351756926209.465,1e-24,174.70368457939313,5.033310428130267e+17,174.70368457939313
393569714155110.56,1e-24,421.195194454819,7.674197315175318e+19,421.195194454819
18908546252767.645,1e-24,389.42459157969506,3.302496129558068e+18,389.42459157969506
17037596733395.906,1e-24,201.1306691766993,1.054017674149974e+18,201.1306691766993
993617038191949.9,1e-24,104.36950338314581,1.9246284343716532e+19,104.36950338314581
20320161961168.152,1e-24,217.17216294792883,1.4298757148645276e+18,217.17216294792883
173515010932201.72,1e-24,467.1213833824941,3.8940153866543096e+19,467.1213833824941
915466150997336.8,1e-24,44.12391192978337,3.488083223265869e+18,44.12391192978337
18879697637477.414,1e-24,397.46160720903697,3.394672525218507e+18,397.46160720903697
34774773065770.62,1e-24,443.5760391581167,7.281352215580901e+18,443.5760391581167
212278746495062.2,1e-24,64.80395316653181,1.6880335491049933e+18,64.80395316653181
462443383260849.4,1e-24,96.41462620395717,7.74130351868024e+18,96.41462620395717
70305740908454.766,1e-24,280.5706149940717,7.496843976349057e+18,280.5706149940717
100353447849233.0,1e-24,346.2198286514237,1.4766995239783174e+19,346.2198286514237
202010279597686.06,1e-24,496.1005827087469,4.905141219854133e+19,496.1005827087469
997341334123336.1,1e-24,263.0651072914641,9.597328013957451e+19,263.0651072914641
15502372705737.469,1e-24,366.643216494672,2.482043300404028e+18,366.643216494672
898107155232263.6,1e-24,165.97992993821995,3.994642127216407e+19,165.97992993821995
83640721733141.8,1e-24,218.1406931595734,5.929256527572591e+18,218.1406931595734
12671799980093.773,1e-24,339.40957129948794,1.8103428265502047e+18,339.40957129948794
50895031809629.25,1e-24,395.8572985694361,9.098705864164149e+18,395.8572985694361
461572738547909.25,1e-24,412.40308543294424,8.739481331787676e+19,412.40308543294424
68128997126743.21,1e-24,167.55738429804077,3.081124775082315e+18,167.55738429804077
314515142289263.25,1e-24,402.68082258293424,5.759449191727059e+19,402.68082258293424
96053875652048.64,1e-24,447.5851995727885,2.035819948000031e+19,447.5851995727885
19400699646652.92,1e-24,440.74370203289044,4.027062677801362e+18,440.74370203289044
15566481718408.371,1e-24,85.2275058067608,2.0726908561074122e+17,85.2275058067608
116863806085192.75,1e-24,43.08405529183336,4.252568195975277e+17,43.08405529183336
12753054122897.004,1e-24,10.254184641195705,2771192737392104.0,10.254184641195705
74581878777192.72,1e-24,389.56570183319263,1.3032536007647021e+19,389.56570183319263
11740232579125.482,1e-24,329.60622716826913,1.6050544181693427e+18,329.60622716826913
442847946144329.25,1e-24,92.32041580315685,6.841232898292293e+18,92.32041580315685
19666517805487.008,1e-24,431.7924770740627,3.969355343369865e+18,431.7924770740627
442842424599050.44,1e-24,274.0814654694516,4.550050151134084e+19,274.0814654694516
434910365477994.25,1e-24,55.450477938002436,2.5701198844666204e+18,55.450477938002436
61512451536585.555,1e-24,371.5208024921227,1.0039514897498458e+19,371.5208024921227
32726828351041.46,1e-24,378.64116807244085,5.490186277711064e+18,378.64116807244085
101942952779290.81,1e-24,377.6303340946342,1.7035301679141564e+19,377.6303340946342
84988326119721.5,1e-24,190.27312670869063,4.784861939389017e+18,190.27312670869063
27439641497475.547,1e-24,112.10587730315736,6.058615271893718e+17,112.10587730315736
318406277289615.44,1e-24,68.26607053664065,2.794247514867884e+18,68.26607053664065
14858148692424.854,1e-24,96.38276886084378,2.4858700992430394e+17,96.38276886084378
22422964167340.805,1e-24,413.3227351753809,4.259913510913967e+18,413.3227351753809
62663297808153.02,1e-24,495.2903441066364,1.5185112040071873e+19,495.2903441066364
18811460526050.465,1e-24,330.23451458988524,2.5791761160969544e+18,330.23451458988524
78969432019863.89,1e-24,202.52990658156625,4.942839290503069e+18,202.52990658156625
562559415866362.6,1e-24,488.0418664559158,1.3369548386394415e+20,488.0418664559158
556823963791933.06,1e-24,104.22733272721518,1.0759300896667986e+19,104.22733272721518
27643679072837.48,1e-24,331.476200756581,3.811602553857686e+18,331.476200756581
37858827820743.27,1e-24,370.01531408248417,6.142724141715029e+18,370.01531408248417
135781718708291.34,1e-24,279.94529656029744,1.4427492248981258e+19,279.94529656029744
454039722611884.44,1e-24,358.1610581539121,7.023167296211377e+19,358.1610581539121
11302005908259.027,1e-24,34.234977201547686,2.6338701087971656e+16,34.234977201547686
159630878940721.5,1e-24,248.234117054915,1.3994129661105385e+19,248.234117054915
33141282497504.92,1e-24,215.14148278425282,2.295797305326892e+18,215.14148278425282
327959818555317.4,1e-24,415.0396274823857,6.265595372121671e+19,415.0396274823857
132570268470335.83,1e-24,198.83104561998047,8.043123180460939e+18,198.83104561998047
34785121368528.69,1e-24,265.7400506769342,3.40306965326378e+18,265.7400506769342
42608793512631.56,1e-24,286.4066171531392,4.692937273876321e+18,286.4066171531392
225582167381578.97,1e-24,42.37881335050347,7.951121443796613e+17,42.37881335050347
10049279607512.74,1e-24,114.01579803196405,2.2882210872962048e+17,114.01579803196405
615209446542779.6,1e-24,326.682473981994,8.296144058176579e+19,326.682473981994
22076016188981.1,1e-24,446.2293412935732,4.659968441132288e+18,446.2293412935732
87078688721523.58,1e-24,243.2849607725437,7.388163190147865e+18,243.2849607725437
743162672245871.1,1e-24,39.148479169836605,2.2468615614068224e+18,39.148479169836605
26937454209591.793,1e-24,297.027949325814,3.1403656013358874e+18,297.027949325814
24602147569078.414,1e-24,342.9682345123893,3.5698702202656527e+18,342.9682345123893
26803072350694.58,1e-24,58.58691559341903,1.759411606373381e+17,58.58691559341903
25940020757863.69,1e-24,217.13967679331049,1.8248722947621711e+18,217.13967679331049
22504874652262.68,1e-24,75.99909221244017,2.417896175474567e+17,75.99909221244017
525489173044860.0,1e-24,166.99462976268083,2.362415688853727e+19,166.99462976268083
52664428176836.99,1e-24,37.08250065560154,1.4334096391383038e+17,37.08250065560154
51848864178457.336,1e-24,139.75551688757403,1.703572179333829e+18,139.75551688757403
166329826568621.06,1e-24,110.64124585947927,3.5853881264609316e+18,110.64124585947927
598040927175092.6,1e-24,465.536644250582,1.3356960574897598e+20,465.536644250582
15836606085349.164,1e-24,62.62744858140283,1.1802549829728662e+17,62.62744858140283
17007985472442.314,1e-24,313.5889355920529,2.1557644039852357e+18,313.5889355920529
17536298462146.285,1e-24,427.6673357858305,3.49299860222156e+18,427.6673357858305
322509884612091.2,1e-24,411.7063405366318,6.092523738040235e+19,411.7063405366318
112751169116668.62,1e-24,498.37183364438516,2.7541380198885597e+19,498.37183364438516
12256041021356.75,1e-24,206.61983245119555,7.934230996320343e+17,206.61983245119555
44450160952586.89,1e-24,474.8362943691941,1.0194844774604233e+19,474.8362943691941
142469505530020.44,1e-24,405.03357306791537,2.6306759656097636e+19,405.03357306791537
21912018570758.836,1e-24,489.53073051121504,5.230185938323655e+18,489.53073051121504
99375446676620.23,1e-24,251.89931737261645,8.92119347416985e+18,251.89931737261645
874519418020539.9,1e-24,196.55885699640106,5.202421245116198e+19,196.55885699640106
62380672028301.92,1e-24,296.52882437441895,7.253257100494701e+18,296.52882437441895
18034546298691.7,1e-24,167.3319569418089,8.137106630547201e+17,167.3319569418089
24345384886986.84,1e-24,60.60890476245431,1.704789806686436e+17,60.60890476245431
539870022128827.5,1e-24,298.7722714024633,6.349928689869671e+19,298.7722714024633
52160960871427.05,1e-24,210.24799490968928,3.476884287008733e+18,210.24799490968928
72952135167850.16,1e-24,320.2430992509076,9.547415553817661e+18,320.2430992509076
713737939864759.9,1e-24,467.06201363192145,1.600915516728394e+20,467.06201363192145
60671391981605.445,1e-24,171.33860520290708,2.8522904892998364e+18,171.33860520290708
79816558915911.12,1e-24,288.28777290996135,8.881488552314989e+18,288.28777290996135
83875635344281.17,1e-24,332.78917081018346,1.1633742536334498e+19,332.78917081018346
128468912192579.86,1e-24,167.1506178800973,5.785396996698455e+18,167.1506178800973
49142993944558.414,1e-24,195.51046590426816,2.8976555491375944e+18,195.51046590426816
15462493728818.64,1e-24,91.37068988284683,2.3434286184578227e+17,91.37068988284683
279400773628268.84,1e-24,200.65738864581922,1.7215041324627384e+19,200.65738864581922
26858264418353.305,1e-24,285.7094811816801,2.9469062389449626e+18,285.7094811816801
324398684913125.0,1e-24,136.136957549232,1.0170783757553836e+19,136.136957549232
450380691982241.2,1e-24,464.4773812162743,1.0029607006080573e+20,464.4773812162743
156599026577517.53,1e-24,337.784352905874,2.221082785802023e+19,337.784352905874
12739488193324.059,1e-24,473.3047466007342,2.9095009147885716e+18,473.3047466007342
60949404750526.38,1e-24,462.7111962672606,1.3507748479076192e+19,462.7111962672606
143864966692813.56,1e-24,12.263211433230529,4.456624002795339e+16,12.263211433230529
11942190608522.428,1e-24,343.4052147782618,1.7361596508902612e+18,343.4052147782618
133455362002137.61,1e-24,23.000894230976428,1.4294163677547731e+17,23.000894230976428
306845615775744.06,1e-24,427.55121516389903,6.108600549858046e+19,427.55121516389903
98363724528848.28,1e-24,238.22114577505494,8.063914225288882e+18,238.22114577505494
10255249190293.912,1e-24,395.4583591218636,1.830790680024787e+18,395.4583591218636
45859797582234.984,1e-24,440.5941736934444,9.514705483410123e+18,440.5941736934444
55734123437021.586,1e-24,286.8881762090457,6.154716336756169e+18,286.8881762090457
34728304150510.36,1e-24,88.68827316661016,4.979870194178915e+17,88.68827316661016
354662937472245.6,1e-24,253.329334634678,3.2128758074107593e+19,253.329334634678
118297576485623.75,1e-24,483.0538172060504,2.7748634806187266e+19,483.0538172060504
845589972951988.1,1e-24,429.26463963417774,1.6921160136734206e+20,429.26463963417774
23725675464016.48,1e-24,301.1936202077742,2.826297465524264e+18,301.1936202077742
570551497147565.6,1e-24,193.48732885997947,3.3047994410088575e+19,193.48732885997947
15929873676528.143,1e-24,407.3718220975617,2.9655344342786744e+18,407.3718220975617
91944785237882.36,1e-24,286.5524133759975,1.013469860155063e+19,286.5524133759975
921061422138068.6,1e-24,307.53360094209535,1.1326144393717142e+20,307.53360094209535
70787858049969.11,1e-24,191.29234024512692,4.021855669289547e+18,191.29234024512692
68428746623886.56,1e-24,68.01555075754769,5.963631083493172e+17,68.01555075754769
388598497276095.44,1e-24,420.48126051165013,7.559487165352693e+19,420.48126051165013
37050516716606.26,1e-24,158.86034302087262,1.5267068714086213e+18,158.86034302087262
560619903965533.9,1e-24,21.745474208698173,5.3778872552785235e+17,21.745474208698173
109879047880671.8,1e-24,237.2011001939355,8.94486813137026e+18,237.2011001939355
240023375570387.7,1e-24,90.0619330732327,3.541468285563749e+18,90.0619330732327
217100828889160.62,1e-24,194.59966385868944,1.2699398179931075e+19,194.59966385868944
172754574550244.44,1e-24,29.6465548376602,3.041391468628877e+17,29.6465548376602
83840603227219.17,1e-24,265.9029380513623,8.210111798145548e+18,265.9029380513623
26831985199769.36,1e-24,78.41559054776914,3.057278247005109e+17,78.41559054776914
23820375647316.367,1e-24,178.62912825104053,1.2034921665644954e+18,178.62912825104053
15617815881012.318,1e-24,474.1866999075062,3.575629174519859e+18,474.1866999075062
